Date,Elevation (feet),Storage (af),Evaporation (af),Inflow** (cfs),Unregulated Inflow*** (cfs),Power Release (cfs),Bypass Release (cfs),Spillway Release (cfs),Total Release (cfs),
14-Dec-70,3601.03,11860800,812,8376,5463,13238, , ,11900, 
15-Dec-70,3600.97,11855000,812,10852,8444,13647, , ,13500, 
16-Dec-70,3600.78,11836800,811,8520,6196,16087, , ,15500, 
17-Dec-70,3600.67,11826200,810,10201,6648,15081, , ,15100, 
18-Dec-70,3600.63,11822400,810,11672,8881,14665, , ,14200, 
19-Dec-70,3600.49,11809000,809,9280,6373,14273, , ,14000, 
20-Dec-70,3600.51,11810900,809,10849,7831,8532, , ,9390, 
21-Dec-70,3600.39,11799400,809,9688,5505,15036, , ,13800, 
22-Dec-70,3600.25,11786100,808,10305,5433,16489, , ,15900, 
23-Dec-70,3600.16,11777500,807,11063,7428,15138, , ,15200, 
24-Dec-70,3600.1,11771800,807,11073,7346,13706, , ,13400, 
25-Dec-70,3600.18,11779400,807,10342,6158,4114, , ,5070, 
26-Dec-70,3600.13,11774600,807,9473,5307,11348, , ,10200, 
27-Dec-70,3600.16,11777500,807,8977,5298,5341, , ,6000, 
28-Dec-70,3600.04,11766000,807,8208,3765,13633, , ,12100, 
29-Dec-70,3599.88,11750700,806,8868,4276,15271, , ,15200, 
30-Dec-70,3599.81,11744100,805,10933,6087,14616, , ,14500, 
31-Dec-70,3599.78,11741200,805,9743,5955,9152, , ,10000, 
1-Jan-71,3599.91,11753600,251,10279,7097,3735, , ,4120, 
2-Jan-71,3599.95,11757400,251,9913,6163,8273, , ,7620, 
3-Jan-71,3599.94,11756500,251,8898,4955,8597, , ,7870, 
4-Jan-71,3599.77,11740300,250,8830,4827,16003, , ,15600, 
5-Jan-71,3599.56,11720300,250,8707,4456,17269, , ,17200, 
6-Jan-71,3599.38,11703100,250,8269,3783,14905, , ,15100, 
7-Jan-71,3599.16,11682200,249,7095,3673,15323, , ,15200, 
8-Jan-71,3598.94,11661300,249,6960,3906,15278, , ,15500, 
9-Jan-71,3598.88,11655600,249,7260,3626,8622, , ,8940, 
10-Jan-71,3598.87,11654700,249,6237,978,3746, , ,4690, 
11-Jan-71,3598.82,11650000,249,8049,3000,10490, , ,9360, 
12-Jan-71,3598.8,11648100,249,8950,4268,8925, , ,8830, 
13-Jan-71,3598.8,11648100,249,9275,4799,7876, , ,7960, 
14-Jan-71,3598.87,11654700,249,11901,7546,9318, , ,8760, 
15-Jan-71,3598.9,11657500,249,11149,8177,8537, , ,8690, 
16-Jan-71,3598.95,11662300,249,10793,6914,7638, , ,7250, 
17-Jan-71,3599.11,11677500,249,11620,7828,3211, , ,3920, 
18-Jan-71,3599.18,11684100,249,11562,8117,9573, , ,8400, 
19-Jan-71,3599.23,11688800,249,10916,7334,7625, , ,8030, 
20-Jan-71,3599.35,11700300,250,11876,8570,6154, , ,6290, 
21-Jan-71,3599.45,11709800,250,11183,8239,6054, , ,5870, 
22-Jan-71,3599.61,11725000,250,13960,10214,8284, , ,7930, 
23-Jan-71,3599.78,11741200,250,12813,10407,4988, , ,5080, 
24-Jan-71,3599.89,11751600,251,10284,8941,2542, , ,2890, 
25-Jan-71,3599.99,11761200,251,12816,10777,9145, , ,7970, 
26-Jan-71,3600.05,11766900,251,11436,10327,7947, , ,7850, 
27-Jan-71,3600.13,11774500,251,11579,9502,7228, , ,7140, 
28-Jan-71,3600.24,11785000,251,11322,9242,4732, , ,5170, 
29-Jan-71,3600.37,11797500,252,11253,7520,4021, , ,3920, 
30-Jan-71,3600.58,11817600,252,12675,8904,2625, , ,2640, 
31-Jan-71,3600.79,11837700,252,12400,8554,2058, , ,2000, 
1-Feb-71,3600.89,11847200,303,10957,7444,5535, , ,4810, 
2-Feb-71,3601,11857800,303,12040,8448,5831, , ,5880, 
3-Feb-71,3601.09,11866400,303,11992,8417,6549, , ,6310, 
4-Feb-71,3601.17,11874100,303,12574,8997,7973, , ,7710, 
5-Feb-71,3601.31,11887500,304,13633,10121,7466, , ,7250, 
6-Feb-71,3601.37,11893300,304,11753,9211,7310, , ,7300, 
7-Feb-71,3601.56,11911600,304,12733,10459,2000, , ,3070, 
8-Feb-71,3601.76,11930800,305,12771,10835,3745, , ,2460, 
9-Feb-71,3601.8,11934700,305,10882,8833,7247, , ,7010, 
10-Feb-71,3601.85,11939500,305,11831,8247,8692, , ,8480, 
11-Feb-71,3601.92,11946200,305,12130,7268,8336, , ,7970, 
12-Feb-71,3601.99,11953000,305,11955,7962,7680, , ,7720, 
13-Feb-71,3602.05,11958800,305,11225,6551,7314, , ,7220, 
14-Feb-71,3602.17,11970300,306,11492,6304,4768, , ,5370, 
15-Feb-71,3602.27,11980000,306,11035,7292,5889, , ,5760, 
16-Feb-71,3602.34,11986800,306,10054,6985,6459, , ,6140, 
17-Feb-71,3602.37,11989700,306,9531,6157,6429, , ,6590, 
18-Feb-71,3602.42,11994500,306,9747,7501,6718, , ,6210, 
19-Feb-71,3602.55,12007100,307,12196,10680,7460, , ,6940, 
20-Feb-71,3602.53,12005100,306,8932,6751,8248, , ,8170, 
21-Feb-71,3602.64,12015700,307,12243,10697,7809, , ,7860, 
22-Feb-71,3602.7,12021600,307,12981,11925,9964, , ,9750, 
23-Feb-71,3602.7,12021500,307,11709,10065,10394, , ,9920, 
24-Feb-71,3602.74,12025400,307,11746,8907,8002, , ,8480, 
25-Feb-71,3602.71,12022500,307,10941,7148,11781, , ,10800, 
26-Feb-71,3602.62,12013800,307,10812,6713,14193, , ,13900, 
27-Feb-71,3602.7,12021500,307,13165,8804,10215, , ,10300, 
28-Feb-71,3602.66,12017700,307,10612,5779,10047, , ,10400, 
1-Mar-71,3602.57,12009000,473,9213,5459,13251, , ,12800, 
2-Mar-71,3602.52,12004100,472,10859,7607,14450, , ,14700, 
3-Mar-71,3602.39,11991500,472,9820,5249,14713, , ,15000, 
4-Mar-71,3602.23,11976100,471,8552,3025,13112, , ,13800, 
5-Mar-71,3602.32,11984800,472,13557,8629,10876, , ,11400, 
6-Mar-71,3602.31,11983800,472,10646,5764,10632, , ,10900, 
7-Mar-71,3602.35,11987700,472,11439,5797,9106, , ,9290, 
8-Mar-71,3602.3,11982900,472,10513,5863,12249, , ,12000, 
9-Mar-71,3602.33,11985800,472,11780,6913,9876, , ,10500, 
10-Mar-71,3602.36,11988700,472,11459,7067,9283, , ,9500, 
11-Mar-71,3602.34,11986700,472,10978,6146,10541, , ,11600, 
12-Mar-71,3602.29,11981900,472,9285,4638,9961, , ,11200, 
13-Mar-71,3602.28,11980900,471,10160,6025,10380, , ,10900, 
14-Mar-71,3602.28,11980900,471,9587,7094,8681, , ,9470, 
15-Mar-71,3602.27,11979900,471,9812,7461,10119, , ,10200, 
16-Mar-71,3602.25,11978000,471,9398,7195,9593, , ,10100, 
17-Mar-71,3602.28,11980900,471,9762,7816,7327, , ,7720, 
18-Mar-71,3602.34,11986700,472,10415,8535,7165, , ,7490, 
19-Mar-71,3602.4,11992500,472,10736,8668,7278, , ,7390, 
20-Mar-71,3602.46,11998300,472,10462,8198,6867, , ,7030, 
21-Mar-71,3602.51,12003100,472,9761,7625,6200, , ,6370, 
22-Mar-71,3602.5,12002200,472,9662,7682,9111, , ,9260, 
23-Mar-71,3602.53,12005100,472,10345,8212,9314, , ,9500, 
24-Mar-71,3602.53,12005100,472,9415,7255,8108, , ,8870, 
25-Mar-71,3602.49,12001200,472,7777,4881,8087, , ,8260, 
26-Mar-71,3602.5,12002100,472,9718,8140,9954, , ,9290, 
27-Mar-71,3602.54,12006000,472,13138,12035,11603, , ,12300, 
28-Mar-71,3602.56,12008000,472,12387,12032,9828, , ,10400, 
29-Mar-71,3602.57,12008900,473,13844,13907,13781, , ,13600, 
30-Mar-71,3602.68,12019500,473,16727,18013,10343, , ,10800, 
31-Mar-71,3602.86,12037000,474,19333,22849,11118, , ,11200, 
1-Apr-71,3602.9,12040800,778,17953,23073,17998, , ,17000, 
2-Apr-71,3602.89,12039900,778,18115,22088,18202, , ,18600, 
3-Apr-71,3602.85,12036000,777,17941,22158,19106, , ,18800, 
4-Apr-71,3602.85,12036000,777,17069,20918,15647, , ,16400, 
5-Apr-71,3602.71,12022400,777,15008,17092,22420, , ,21200, 
6-Apr-71,3602.58,12009900,776,15297,16969,22804, , ,22500, 
7-Apr-71,3602.44,11996300,775,15007,16267,21759, , ,21500, 
8-Apr-71,3602.31,11983800,774,13986,15236,19793, , ,19700, 
9-Apr-71,3602.21,11974100,774,13075,13344,17297, , ,17300, 
10-Apr-71,3602.15,11968300,773,14017,13852,17252, , ,17200, 
11-Apr-71,3602.06,11959600,773,12395,11730,15910, , ,15900, 
12-Apr-71,3602.02,11955800,773,15169,14287,19342, , ,18800, 
13-Apr-71,3601.86,11940300,772,12501,11495,19168, , ,18800, 
14-Apr-71,3601.8,11934600,771,15206,14988,18220, , ,17700, 
15-Apr-71,3601.8,11934500,771,16823,16823,18520, , ,18300, 
16-Apr-71,3601.88,11942200,772,19345,21109,16125, , ,15900, 
17-Apr-71,3601.98,11951900,772,20836,22962,16894, , ,16300, 
18-Apr-71,3602.19,11972100,774,22923,25449,13383, , ,13600, 
19-Apr-71,3602.35,11987600,774,23510,25513,16224, , ,16200, 
20-Apr-71,3602.51,12003100,775,24528,26037,17831, , ,17500, 
21-Apr-71,3602.66,12017600,776,23728,25915,17015, , ,17000, 
22-Apr-71,3602.88,12038900,778,25023,25599,15455, , ,15700, 
23-Apr-71,3603.06,12056300,779,23610,24579,14410, , ,14500, 
24-Apr-71,3603.25,12074800,780,21695,24243,11329, , ,11000, 
25-Apr-71,3603.45,12094200,781,20898,23535,9526, , ,9750, 
26-Apr-71,3603.47,12096100,781,17365,19620,14815, , ,13900, 
27-Apr-71,3603.47,12096100,781,19423,22948,19693, , ,19200, 
28-Apr-71,3603.51,12100000,781,19272,23423,17614, , ,17400, 
29-Apr-71,3603.58,12106800,782,19697,22421,16780, , ,16100, 
30-Apr-71,3603.62,12110700,782,18419,22140,16242, , ,15800, 
1-May-71,3603.67,12115600,893,17683,21371,14856, , ,14600, 
2-May-71,3603.78,12126300,894,17362,20199,12256, , ,12000, 
3-May-71,3603.74,12122400,893,16213,18067,17336, , ,16600, 
4-May-71,3603.72,12120400,893,15857,18411,16326, , ,16000, 
5-May-71,3603.62,12110700,893,13308,18184,17269, , ,16600, 
6-May-71,3603.62,12110700,893,16861,20482,18625, , ,18000, 
7-May-71,3603.64,12112600,893,18238,22722,18074, , ,17600, 
8-May-71,3603.79,12127300,894,19242,24529,12682, , ,12000, 
9-May-71,3604.11,12158500,896,24242,29199,12611, , ,12100, 
10-May-71,3604.25,12172100,897,22806,28819,16693, , ,15500, 
11-May-71,3604.35,12181900,897,24464,29243,19506, , ,18500, 
12-May-71,3604.52,12198500,899,26402,33541,18551, , ,17700, 
13-May-71,3604.7,12216100,900,24798,31002,15682, , ,15000, 
14-May-71,3604.87,12232700,901,24455,31634,17005, , ,15700, 
15-May-71,3605.07,12252300,902,24859,31348,14620, , ,14200, 
16-May-71,3605.38,12282700,904,26318,32596,11631, , ,11200, 
17-May-71,3605.6,12304400,906,26050,31990,15745, , ,14500, 
18-May-71,3605.81,12325000,907,26201,33824,16445, , ,15200, 
19-May-71,3606.17,12360500,910,30347,39608,15576, , ,14300, 
20-May-71,3606.53,12396000,912,32792,42562,16213, , ,14900, 
21-May-71,3606.88,12430700,914,33656,44368,16663, , ,15400, 
22-May-71,3607.13,12455400,916,29775,42012,14977, , ,13900, 
23-May-71,3607.48,12490200,918,29545,40665,11313, , ,10300, 
24-May-71,3607.6,12502100,919,25609,38035,19019, , ,16900, 
25-May-71,3607.69,12511000,920,24016,35059,19520, , ,17500, 
26-May-71,3607.69,12511000,920,22633,34008,21909, , ,20000, 
27-May-71,3607.8,12522000,921,23358,33377,18776, , ,17400, 
28-May-71,3607.86,12527900,921,19935,28354,16360, , ,14900, 
29-May-71,3608.02,12543900,922,22835,30294,16285, , ,14800, 
30-May-71,3608.39,12580700,925,28203,35162,13021, , ,12000, 
31-May-71,3608.73,12614700,927,29827,36143,12938, , ,11400, 
1-Jun-71,3609.19,12660800,1486,35791,42405,15393, , ,13700, 
2-Jun-71,3609.53,12694900,1490,34355,43085,17108, , ,15400, 
3-Jun-71,3609.92,12734100,1494,35632,45898,16517, , ,14400, 
4-Jun-71,3610.37,12779400,1499,37165,47529,15527, , ,14000, 
5-Jun-71,3610.82,12824800,1503,36586,48943,12335, , ,11000, 
6-Jun-71,3611.27,12870400,1508,35943,49196,8636, , ,7630, 
7-Jun-71,3611.62,12905900,1512,34970,46113,14602, , ,12500, 
8-Jun-71,3611.94,12938400,1515,33033,46664,14557, , ,12900, 
9-Jun-71,3612.27,12972000,1518,32620,48472,14670, , ,13000, 
10-Jun-71,3612.66,13011700,1522,34827,48850,15012, , ,13000, 
11-Jun-71,3613.04,13050600,1526,35053,48544,14059, , ,12600, 
12-Jun-71,3613.52,13099700,1531,36044,47753,11318, , ,10000, 
13-Jun-71,3613.91,13139700,1535,33298,45145,10518, , ,9150, 
14-Jun-71,3614.28,13177800,1539,34852,47353,16028, , ,13700, 
15-Jun-71,3614.58,13208700,1542,35377,46971,20116, , ,17900, 
16-Jun-71,3614.83,13234400,1545,34123,44609,20127, , ,17900, 
17-Jun-71,3615.18,13270600,1548,36814,48308,19629, , ,17600, 
18-Jun-71,3615.54,13307800,1552,38121,49579,19712, , ,17900, 
19-Jun-71,3616.05,13360700,1558,41971,56764,16582, , ,15300, 
20-Jun-71,3616.6,13417900,1563,43247,60785,13800, , ,12500, 
21-Jun-71,3617.13,13473200,1569,46279,64773,18494, , ,16300, 
22-Jun-71,3617.6,13522300,1574,45834,65382,19377, , ,17500, 
23-Jun-71,3618.05,13569500,1578,46074,65326,20453, , ,18400, 
24-Jun-71,3618.49,13615700,1583,46114,66312,20584, , ,18900, 
25-Jun-71,3618.86,13654600,1587,44508,63437,21555, , ,19700, 
26-Jun-71,3619.3,13701000,1591,44732,64310,19209, , ,17500, 
27-Jun-71,3619.77,13750700,1596,43561,64692,15697, , ,14700, 
28-Jun-71,3620.11,13786700,1600,41877,63735,20592, , ,18400, 
29-Jun-71,3620.46,13823800,1604,41739,63560,20858, , ,19100, 
30-Jun-71,3620.79,13858900,1608,40093,60540,20135, , ,18300, 
1-Jul-71,3621.03,13884400,1868,37759,58810,18576, , ,17100, 
2-Jul-71,3621.31,13914300,1872,36689,57190,17049, , ,16000, 
3-Jul-71,3621.47,13931400,1874,30568,49615,15229, , ,14200, 
4-Jul-71,3621.72,13958100,1877,30898,48035,13159, , ,12400, 
5-Jul-71,3621.94,13981600,1880,28171,45574,11635, , ,10800, 
6-Jul-71,3622.08,13996700,1882,26026,42497,15118, , ,13700, 
7-Jul-71,3622.2,14009500,1884,25158,40328,16314, , ,15100, 
8-Jul-71,3622.21,14010600,1884,20649,33133,15282, , ,14200, 
9-Jul-71,3622.26,14015900,1885,21962,30939,17052, , ,16000, 
10-Jul-71,3622.28,14018100,1885,20964,28020,17922, , ,16400, 
11-Jul-71,3622.34,14024500,1886,19900,26807,14025, , ,13400, 
12-Jul-71,3622.26,14015900,1885,17762,25715,19890, , ,18200, 
13-Jul-71,3622.26,14015900,1885,19827,26044,19994, , ,18900, 
14-Jul-71,3622.12,14000900,1883,14472,20130,18214, , ,17100, 
15-Jul-71,3622.12,14000900,1883,18008,22160,18247, , ,17100, 
16-Jul-71,3622,13988100,1881,14321,19354,18488, , ,17200, 
17-Jul-71,3621.85,13972000,1879,12567,16113,17425, , ,16300, 
18-Jul-71,3621.96,13983800,1881,18150,21707,14861, , ,14100, 
19-Jul-71,3621.73,13959100,1877,9998,13450,19010, , ,17300, 
20-Jul-71,3621.49,13933500,1874,10084,12845,20272, , ,18600, 
21-Jul-71,3621.47,13931300,1874,16477,18907,20364, , ,18800, 
22-Jul-71,3621.3,13913200,1872,12159,14945,19052, , ,18000, 
23-Jul-71,3621.3,13913200,1872,16554,19112,17786, , ,16600, 
24-Jul-71,3621.28,13911100,1871,14311,16999,14249, , ,13400, 
25-Jul-71,3621.27,13910000,1871,13268,16020,11214, , ,10600, 
26-Jul-71,3621.27,13910000,1871,14775,17233,15209, , ,13700, 
27-Jul-71,3621.17,13899300,1870,12417,15887,15362, , ,14400, 
28-Jul-71,3621.09,13890800,1869,12991,16767,16368, , ,15100, 
29-Jul-71,3620.98,13879100,1867,11221,15634,15205, , ,14200, 
30-Jul-71,3620.8,13859900,1865,8719,13555,15033, , ,13900, 
31-Jul-71,3620.8,13859900,1865,12527,16256,13562, , ,12400, 
1-Aug-71,3620.79,13858800,1862,10390,11893,10844, , ,9990, 
2-Aug-71,3620.59,13837600,1860,7001,8563,15357, , ,14000, 
3-Aug-71,3620.47,13824800,1858,9817,10973,17541, , ,15600, 
4-Aug-71,3620.42,13819500,1857,11188,11024,15552, , ,14400, 
5-Aug-71,3620.2,13796100,1854,6487,6855,16261, , ,14700, 
6-Aug-71,3620.01,13776000,1852,6535,5957,14600, , ,13600, 
7-Aug-71,3619.98,13772800,1851,8809,8443,10527, , ,9990, 
8-Aug-71,3619.93,13767500,1851,7155,7026,8578, , ,7990, 
9-Aug-71,3619.85,13759100,1850,8967,7978,13752, , ,12600, 
10-Aug-71,3619.71,13744200,1848,7587,6839,13498, , ,12900, 
11-Aug-71,3619.49,13721000,1846,6542,4751,16034, , ,14900, 
12-Aug-71,3619.32,13703000,1844,8390,7243,16636, , ,16000, 
13-Aug-71,3619.17,13687200,1842,8114,7270,15261, , ,14600, 
14-Aug-71,3618.98,13667200,1840,6838,5475,15297, , ,14800, 
15-Aug-71,3618.91,13659800,1839,8742,6978,12818, , ,12400, 
16-Aug-71,3618.69,13636600,1836,6684,5519,17272, , ,16300, 
17-Aug-71,3618.43,13609300,1833,5598,4635,16465, , ,16100, 
18-Aug-71,3618.33,13598800,1832,9236,7257,15836, , ,15300, 
19-Aug-71,3618.1,13574600,1829,5090,3886,15394, , ,14900, 
20-Aug-71,3617.9,13553600,1827,5692,4430,15161, , ,14400, 
21-Aug-71,3617.75,13537900,1825,8581,7020,17503, , ,16800, 
22-Aug-71,3617.84,13547300,1826,13218,11946,9074, , ,9190, 
23-Aug-71,3617.7,13532700,1824,11500,9621,17987, , ,16300, 
24-Aug-71,3617.62,13524300,1824,12156,11553,17302, , ,16400, 
25-Aug-71,3617.44,13505400,1821,11011,11325,18126, , ,17400, 
26-Aug-71,3617.5,13511700,1822,16278,15094,16872, , ,16300, 
27-Aug-71,3617.33,13494000,1820,9906,8096,16385, , ,16300, 
28-Aug-71,3617.5,13511700,1822,17680,16393,13815, , ,13600, 
29-Aug-71,3617.43,13504400,1821,10493,9005,10670, , ,10900, 
30-Aug-71,3617.32,13492900,1820,11478,9601,17486, , ,16500, 
31-Aug-71,3617.31,13491900,1820,15557,14153,17402, , ,16600, 
1-Sep-71,3617.18,13478300,1737,12162,10113,16946, , ,16700, 
2-Sep-71,3617.01,13460500,1735,9522,8400,15535, , ,15000, 
3-Sep-71,3616.94,13453200,1734,11788,10891,15044, , ,15200, 
4-Sep-71,3616.91,13450100,1734,9668,7720,8938, , ,9710, 
5-Sep-71,3616.95,13454200,1734,9483,7861,5040, , ,5640, 
6-Sep-71,3616.95,13454200,1734,8432,6088,6327, , ,6150, 
7-Sep-71,3616.88,13446900,1734,11068,9599,15682, , ,14300, 
8-Sep-71,3616.73,13431300,1732,9413,7457,16258, , ,15400, 
9-Sep-71,3616.59,13416700,1730,9580,8025,15999, , ,15400, 
10-Sep-71,3616.46,13403200,1729,10816,8877,16776, , ,15800, 
11-Sep-71,3616.32,13388600,1727,10946,9471,17536, , ,16700, 
12-Sep-71,3616.28,13384500,1727,11741,9563,12665, , ,12900, 
13-Sep-71,3616.11,13366800,1725,10374,9665,18976, , ,17900, 
14-Sep-71,3615.92,13347100,1723,9572,8016,18486, , ,17600, 
15-Sep-71,3615.75,13329400,1721,9899,7896,17804, , ,17400, 
16-Sep-71,3615.6,13313900,1719,10093,7939,17383, , ,16900, 
17-Sep-71,3615.42,13295200,1717,8411,5749,15632, , ,15600, 
18-Sep-71,3615.3,13282800,1716,7201,4563,9804, , ,10200, 
19-Sep-71,3615.33,13285900,1716,9301,6440,6558, , ,6650, 
20-Sep-71,3615.27,13279700,1716,8647,5945,11639, , ,10200, 
21-Sep-71,3615.18,13270400,1715,8703,6153,12267, , ,11700, 
22-Sep-71,3615.08,13260100,1714,8207,5633,11564, , ,11100, 
23-Sep-71,3615,13251800,1713,9368,6615,12949, , ,12000, 
24-Sep-71,3614.92,13243500,1712,9117,6142,12010, , ,11600, 
25-Sep-71,3614.81,13232200,1711,9079,6364,14085, , ,13100, 
26-Sep-71,3614.73,13223900,1710,7877,6363,9977, , ,9710, 
27-Sep-71,3614.64,13214600,1709,8958,6478,13877, , ,12600, 
28-Sep-71,3614.5,13200200,1707,8022,6176,14183, , ,13600, 
29-Sep-71,3614.43,13193000,1706,9504,7931,13139, , ,12900, 
30-Sep-71,3614.25,13174500,1704,5841,3733,11693, , ,11500, 
1-Oct-71,3614.25,13174500,1146,9073,7226,8644, , ,8800, 
2-Oct-71,3614.37,13186800,1147,14373,12431,8288, , ,8430, 
3-Oct-71,3614.41,13190900,1147,11437,8435,6653, , ,6750, 
4-Oct-71,3614.42,13191900,1147,9517,8216,6833, , ,6910, 
5-Oct-71,3614.41,13190900,1147,8935,10361,8593, , ,7860, 
6-Oct-71,3614.39,13188900,1147,9149,9778,9306, , ,8940, 
7-Oct-71,3614.33,13182700,1146,8544,9099,10509, , ,10200, 
8-Oct-71,3614.33,13182700,1146,10111,8922,9467, , ,9640, 
9-Oct-71,3614.31,13180600,1146,10605,9046,10832, , ,11100, 
10-Oct-71,3614.29,13178600,1146,9248,7772,7813, , ,8940, 
11-Oct-71,3614.24,13173400,1146,8636,7303,10351, , ,10600, 
12-Oct-71,3614.19,13168300,1145,8510,7625,10011, , ,10300, 
13-Oct-71,3614.11,13160000,1145,8021,7118,11147, , ,11100, 
14-Oct-71,3613.97,13145600,1144,7438,6850,12563, , ,12900, 
15-Oct-71,3613.92,13140500,1143,9074,7999,10588, , ,11600, 
16-Oct-71,3613.8,13128200,1142,6879,5592,10404, , ,10800, 
17-Oct-71,3613.78,13126100,1142,8280,6990,7711, , ,8290, 
18-Oct-71,3613.81,13129200,1142,11477,9703,9268, , ,9500, 
19-Oct-71,3613.88,13136400,1143,14136,12867,9448, , ,9780, 
20-Oct-71,3613.94,13142500,1143,14024,12846,8741, , ,9290, 
21-Oct-71,3613.95,13143600,1143,11319,10554,9465, , ,9920, 
22-Oct-71,3613.94,13142500,1143,8858,8425,7118, , ,7630, 
23-Oct-71,3614.01,13149700,1144,10743,10923,7145, , ,7460, 
24-Oct-71,3614.06,13154900,1144,8617,8713,4395, , ,5220, 
25-Oct-71,3614.12,13161100,1145,10242,9590,8400, , ,8220, 
26-Oct-71,3614.09,13158000,1144,9672,9253,10939, , ,11000, 
27-Oct-71,3614.09,13158000,1144,11467,11150,10175, , ,10800, 
28-Oct-71,3614.16,13165100,1145,12514,12595,9635, , ,10100, 
29-Oct-71,3614.08,13156900,1144,8525,8797,10848, , ,10800, 
30-Oct-71,3614.13,13162000,1145,12653,12878,11636, , ,11800, 
31-Oct-71,3614.15,13164100,1145,10826,11297,9284, , ,9920, 
1-Nov-71,3614.03,13151800,1142,8848,8693,13648, , ,13400, 
2-Nov-71,3613.98,13146600,1141,10303,10280,11772, , ,12300, 
3-Nov-71,3613.93,13141500,1141,10219,10117,11780, , ,12100, 
4-Nov-71,3613.83,13131200,1140,10023,9563,12743, , ,13200, 
5-Nov-71,3613.78,13126100,1140,12439,11111,14663, , ,15400, 
6-Nov-71,3613.73,13121000,1140,10352,9588,10961, , ,11600, 
7-Nov-71,3613.74,13122000,1140,9960,8138,6382, , ,7560, 
8-Nov-71,3613.69,13116800,1139,11196,9132,13648, , ,13400, 
9-Nov-71,3613.6,13107600,1139,10632,8136,14098, , ,14600, 
10-Nov-71,3613.49,13096300,1138,10581,8433,15018, , ,15400, 
11-Nov-71,3613.4,13087100,1137,10933,8996,14605, , ,15100, 
12-Nov-71,3613.25,13071700,1136,9520,7589,14080, , ,14900, 
13-Nov-71,3613.22,13068700,1136,12003,11011,12943, , ,13600, 
14-Nov-71,3613.26,13072800,1136,10731,9489,6765, , ,8290, 
15-Nov-71,3613.17,13063500,1136,10033,8143,14643, , ,13700, 
16-Nov-71,3613.17,13063500,1136,13833,12131,14733, , ,15700, 
17-Nov-71,3613.02,13048200,1135,9578,8216,15062, , ,15100, 
18-Nov-71,3612.91,13037000,1134,11174,10698,15119, , ,15900, 
19-Nov-71,3612.79,13024700,1133,10754,9271,14680, , ,15500, 
20-Nov-71,3612.68,13013500,1132,9939,8899,13373, , ,13700, 
21-Nov-71,3612.64,13009400,1132,11105,8995,11296, , ,12600, 
22-Nov-71,3612.52,12997100,1131,10827,9335,16335, , ,16500, 
23-Nov-71,3612.42,12986900,1130,10738,8630,14184, , ,15200, 
24-Nov-71,3612.33,12977800,1129,10395,7998,14175, , ,14000, 
25-Nov-71,3612.36,12980800,1130,11464,7788,6996, , ,9710, 
26-Nov-71,3612.35,12979800,1130,10746,8648,10372, , ,9750, 
27-Nov-71,3612.42,12986900,1130,12046,9664,7739, , ,8870, 
28-Nov-71,3612.45,12990000,1130,9010,6069,4340, , ,5270, 
29-Nov-71,3612.42,12986900,1130,10682,8263,12202, , ,11600, 
30-Nov-71,3612.42,12986900,1130,11348,9852,10420, , ,11200, 
1-Dec-71,3612.28,12972700,876,9281,7719,14419, , ,14700, 
2-Dec-71,3612.14,12958400,875,10119,8457,15570, , ,16400, 
3-Dec-71,3612,12944200,874,10982,9087,16911, , ,17500, 
4-Dec-71,3611.84,12927900,873,9830,6631,15855, , ,16500, 
5-Dec-71,3611.82,12925900,873,11230,8119,10227, , ,12000, 
6-Dec-71,3611.82,12925900,873,12883,9911,13790, , ,13900, 
7-Dec-71,3611.75,12918700,873,11786,8815,14233, , ,15200, 
8-Dec-71,3611.56,12899400,872,8647,5467,15289, , ,15900, 
9-Dec-71,3611.39,12882200,871,9430,6964,16126, , ,16700, 
10-Dec-71,3611.28,12871000,870,11506,7774,16234, , ,17000, 
11-Dec-71,3611.12,12854800,869,9744,5637,15055, , ,16500, 
12-Dec-71,3611.08,12850800,869,9988,6142,9919, , ,11300, 
13-Dec-71,3610.95,12837600,868,10411,7210,16812, , ,17100, 
14-Dec-71,3610.75,12817400,867,8538,5113,15799, , ,16800, 
15-Dec-71,3610.53,12795200,866,8390,4716,18336, , ,18500, 
16-Dec-71,3610.27,12769000,864,7134,3766,18932, , ,19500, 
17-Dec-71,3610.16,12757900,864,10961,6525,16584, , ,17200, 
18-Dec-71,3609.95,12736700,862,8560,4336,16248, , ,16900, 
19-Dec-71,3609.84,12725700,862,9568,4098,11895, , ,13300, 
20-Dec-71,3609.65,12706500,861,9235,4119,17501, , ,17400, 
21-Dec-71,3609.47,12688500,860,10668,5853,18382, , ,19200, 
22-Dec-71,3609.27,12668400,859,9174,3611,16796, , ,17900, 
23-Dec-71,3609.13,12654400,858,9665,4887,15241, , ,16200, 
24-Dec-71,3609.11,12652400,858,11991,6780,11194, , ,12400, 
25-Dec-71,3609.32,12673400,859,15601,10516,5899, , ,7100, 
